"filename", "language", "GLSL", "C++", "CMake", "Objective-C++", "XML", "YAML", "Markdown", "Makefile", "HTML", "Shell Script", "C", "Groovy", "comment", "blank", "total"
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_apple_metal\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 7, 11
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_apple_metal\iOS\LaunchScreen.storyboard", "XML", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 1, 28
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_apple_metal\macOS\MainMenu.storyboard", "XML", 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 1, 1, 94
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_apple_metal\main.mm", "Objective-C++", 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 50, 69, 338
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_apple_opengl2\main.mm", "Objective-C++", 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 44, 53, 257
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_metal\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 6, 13, 47
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_metal\main.mm", "Objective-C++", 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 41, 34, 178
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_opengl2\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 21, 19, 82
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_opengl2\example_glfw_opengl2.vcxproj", "XML", 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_opengl2\main.cpp", "C++", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 29, 167
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_opengl3\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 27, 20, 90
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_opengl3\example_glfw_opengl3.vcxproj", "XML", 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_opengl3\main.cpp", "C++", 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 29, 198
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_vulkan\CMakeLists.txt", "CMake", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 46
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_vulkan\example_glfw_vulkan.vcxproj", "XML", 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_vulkan\main.cpp", "C++", 0, 416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 72, 570
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_wgpu\CMakeLists.txt", "CMake", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 114
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_wgpu\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 8, 25
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glfw_wgpu\main.cpp", "C++", 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 51, 346
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glut_opengl2\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 15, 16, 76
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glut_opengl2\example_glut_opengl2.vcxproj", "XML", 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_glut_opengl2\main.cpp", "C++", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 30, 165
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_null\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 17, 18, 93
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_null\main.cpp", "C++", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 38
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_directx11\example_sdl2_directx11.vcxproj", "XML", 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_directx11\main.cpp", "C++", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 36, 246
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_metal\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 6, 13, 48
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_metal\main.mm", "Objective-C++", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 44, 33, 190
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_opengl2\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 20, 18, 80
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_opengl2\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 10, 30
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_opengl2\example_sdl2_opengl2.vcxproj", "XML", 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_opengl2\main.cpp", "C++", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 27, 172
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_opengl3\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 29, 20, 92
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_opengl3\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 16, 58
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_opengl3\example_sdl2_opengl3.vcxproj", "XML", 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_opengl3\main.cpp", "C++", 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 28, 209
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_sdlrenderer2\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 20, 18, 80
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_sdlrenderer2\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 8, 26
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_sdlrenderer2\example_sdl2_sdlrenderer2.vcxproj", "XML", 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 1, 188
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_sdlrenderer2\main.cpp", "C++", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 27, 173
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_vulkan\example_sdl2_vulkan.vcxproj", "XML", 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl2_vulkan\main.cpp", "C++", 0, 426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 72, 579
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl3_opengl3\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 22, 20, 85
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl3_opengl3\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 12, 41
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl3_opengl3\example_sdl3_opengl3.vcxproj", "XML", 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl3_opengl3\main.cpp", "C++", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 26, 205
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl3_sdlrenderer3\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 13, 18, 74
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl3_sdlrenderer3\example_sdl3_sdlrenderer3.vcxproj", "XML", 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_sdl3_sdlrenderer3\main.cpp", "C++", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 25, 177
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_win32_directx10\example_win32_directx10.vcxproj", "XML", 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_win32_directx10\main.cpp", "C++", 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 40, 272
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_win32_directx11\example_win32_directx11.vcxproj", "XML", 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_win32_directx11\main.cpp", "C++", 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 40, 275
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_win32_directx12\example_win32_directx12.vcxproj", "XML", 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_win32_directx12\main.cpp", "C++", 0, 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 73, 484
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_win32_directx9\example_win32_directx9.vcxproj", "XML", 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_win32_directx9\main.cpp", "C++", 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 38, 265
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_win32_opengl3\example_win32_opengl3.vcxproj", "XML", 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\example_win32_opengl3\main.cpp", "C++", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 37, 239
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\libs\emscripten\emscripten_mainloop_stub.h", "C++", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 2, 38
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\libs\emscripten\shell_minimal.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 1, 66
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\libs\glfw\include\GLFW\glfw3.h", "C++", 0, 475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3570, 183, 4228
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\libs\glfw\include\GLFW\glfw3native.h", "C++", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 343, 37, 457
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\libs\usynergy\uSynergy.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366, 0, 194, 77, 637
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\examples\libs\usynergy\uSynergy.h", "C++", 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 88, 421
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\imconfig.h", "C++", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 22, 137
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\imgui.cpp", "C++", 0, 11649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2992, 1623, 16264
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\imgui.h", "C++", 0, 2217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1095, 332, 3644
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\imgui_demo.cpp", "C++", 0, 8133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1197, 987, 10317
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\imgui_draw.cpp", "C++", 0, 3678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 477, 478, 4633
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\imgui_internal.h", "C++", 0, 2791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 531, 391, 3713
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\imgui_tables.cpp", "C++", 0, 2993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 972, 487, 4452
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\imgui_widgets.cpp", "C++", 0, 7665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1365, 1140, 10170
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\imstb_rectpack.h", "C++", 0, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 75, 628
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\imstb_textedit.h", "C++", 0, 811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 464, 167, 1442
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\imstb_truetype.h", "C++", 0, 3485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1010, 591, 5086
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\misc\cpp\imgui_stdlib.cpp", "C++", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 86
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\misc\cpp\imgui_stdlib.h", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 22
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\misc\fonts\binary_to_compressed_c.cpp", "C++", 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 63, 389
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\misc\freetype\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 16, 45
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\misc\freetype\imgui_freetype.cpp", "C++", 0, 670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 125, 951
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\misc\freetype\imgui_freetype.h", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 52
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\imgui_src\misc\single_file\imgui_single_file.h", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 30
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\stb_image\stb_image.cpp", "C++", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\external_libs\stb_image\stb_image.h", "C++", 0, 5842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1285, 861, 7988
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\CMakeLists.txt", "CMake", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\context.cpp", "C++", 0, -167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -30, -234
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\context.h", "C++", 0, -90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -14, -106
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\core\CMakeLists.txt", "CMake", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\core\context.cpp", "C++", 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 30, 234
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\core\context.h", "C++", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 106
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\core\engine.cpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\core\engine.h", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 37
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\core\services.cpp", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\core\services.h", "C++", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\engine.cpp", "C++", 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -16
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\engine.h", "C++", 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -11, -37
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\renderer.cpp", "C++", 0, -158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -26, -186
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\renderer.h", "C++", 0, -64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -17, -82
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\servers\CMakeLists.txt", "CMake", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\servers\renderer.cpp", "C++", 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 186
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\servers\renderer.h", "C++", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 82
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\services.cpp", "C++", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\gl_core\services.h", "C++", 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -30
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\batch_render.fs", "GLSL", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 76
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\batch_render.vs", "GLSL", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 155
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\default.fs", "GLSL", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\default.vs", "GLSL", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\directionally_challenged.fs", "GLSL", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 75
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\directionally_challenged.vs", "GLSL", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 57
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\fragment_ambient.fs", "GLSL", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\frame_buffer.fs", "GLSL", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\frame_buffer.vs", "GLSL", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\phong_lighting_model.fs", "GLSL", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\phong_lighting_model.vs", "GLSL", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\point_light.fs", "GLSL", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\point_light.vs", "GLSL", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\post_process.fs", "GLSL", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"c:\Users\benji\WorkSpace\Cpp\physics_simulation\src\shader_source\post_process.vs", "GLSL", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"Total", "-", 531, 156907, 285, 1640, 3266, 138, 1581, 458, 65, 2, 1840, 1, 44666, 28237, 239617